Times,Género,Nivel máximo de estudios,Alcaldía,Edad,¿Has escuchado alguna vez sobre la existencia de la violencia de género?,¿Consideras un problema la violencia de género?,¿Alguna ves has presenciado violencia de género?,¿Donde has presenciado violencia de género?,¿Cuáles crees que podrían ser formas de Violencia de género?,¿Por qué motivo crees que se dé la violencia de género?,¿Dentro de tu núcleo familiar has visto alguna vez violencia de género?,¿Qué te provoca esta encuesta?,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 18:07:34,Mujer,Universidad,Otro,18,Sí,Sí,Sí,"En la familia, En la escuela, En alguna institución (gobierno, salud, etc.)",Todas las anteriores,"Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Falta de difusión",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 18:19:41,Mujer,Preparatoria,Otro,19,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Falta de educacion, Falta de cultura",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 19:04:51,Mujer,Preparatoria,Gustavo A. Madero,17,Sí,Sí,No,Ninguno,Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 19:12:31,Hombre,Universidad,Otro,19,Sí,Sí,Sí,En la escuela,Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Negligencia por parte de las autoridades, Nivel educativo, Falta de difusión",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 19:14:31,Mujer,Preparatoria,Gustavo A. Madero,43,Sí,Sí,Sí,Especialmente en la calle,Todas las anteriores,Todas las anteriores,Sí,Molestia,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 19:24:58,Mujer,Preparatoria,Azcapotzalco,20,Sí,Sí,Sí,"En la escuela, En alguna institución (gobierno, salud, etc.)",Todas las anteriores,"Religión, Costumbre familiar, Negligencia por parte de las autoridades",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 19:25:33,Mujer,Preparatoria,Otro,19,Sí,Sí,Sí,En la escuela,"Abuso verbal, Humillar",Falta de educacion,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 20:06:52,Mujer,Universidad,Otro,20,Sí,Sí,Tal vez,En la escuela,Todas las anteriores,"Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Nivel socio económico, Falta de difusión",Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 20:30:31,Hombre,Universidad,Miguel Hidalgo,21,Sí,Sí,Sí,"En la familia, En la escuela, En alguna institución (gobierno, salud, etc.)",Todas las anteriores,"Falta de educacion, Costumbre familiar",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 20:39:44,Mujer,Preparatoria,Miguel Hidalgo,20,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 20:50:53,Hombre,Universidad,Otro,19,Sí,Sí,Sí,En la escuela,Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Negligencia por parte de las autoridades, Falta de difusión",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 20:56:16,Mujer,Preparatoria,Otro,19,Sí,Sí,Tal vez,"En la familia, En alguna institución (gobierno, salud, etc.)","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 21:08:00,Mujer,Universidad,Miguel Hidalgo,20,Sí,Sí,Sí,En la escuela,Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Apariencia física, Nivel educativo",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 21:39:38,Hombre,Universidad,Gustavo A. Madero,20,Sí,Sí,Sí,Vecinos.,Todas las anteriores,"Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Apariencia física, Nivel socio económico",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 21:43:54,Mujer,Preparatoria,Otro,19,Sí,Sí,Sí,En la calle,Todas las anteriores,"Falta de educacion, Negligencia por parte de las autoridades",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 21:44:59,Mujer,Preparatoria,Otro,19,Sí,Sí,Sí,En la calle,Todas las anteriores,"Falta de educacion, Negligencia por parte de las autoridades",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 21:52:08,Mujer,Preparatoria,Miguel Hidalgo,19,Sí,Sí,Sí,En la familia,Todas las anteriores,"Costumbre familiar, Falta de difusión",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 22:06:29,Hombre,Universidad,Gustavo A. Madero,19,Sí,Sí,Tal vez,Ninguno,Todas las anteriores,"Falta de educacion, Falta de difusión",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 22:52:35,Mujer,Preparatoria,Miguel Hidalgo,22,Sí,Sí,Sí,"En la familia, En la escuela",Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 22:54:32,Mujer,Preparatoria,Miguel Hidalgo,22,Sí,Sí,Sí,"En la familia, En el trabajo, En la escuela",Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2021 23:54:48,Hombre,Universidad,Venustiano Carranza,20,Sí,Sí,No,En la escuela,Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 0:12:13,Prefiero no decirlo,Preparatoria,Gustavo A. Madero,18,Sí,Sí,No,Todas las anteriores,Abuso verbal,Falta de educacion,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 0:23:02,Mujer,Universidad,Azcapotzalco,19,Sí,Sí,Sí,"En la familia, En el trabajo, En la escuela",Todas las anteriores,"Falta de educacion, Falta de difusión",Sí,Molestia,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 1:23:17,Mujer,Universidad,Venustiano Carranza,21,Sí,Sí,Sí,"En la familia, En la escuela",Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 1:27:14,Mujer,Universidad,Otro,20,Sí,Sí,Sí,"En la familia, En la escuela","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Humillar, Acosar, Abuso sexual","Falta de educacion, Costumbre familiar, Apariencia física",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 1:32:32,Hombre,Preparatoria,Otro,20,Sí,Sí,Sí,"En alguna institución (gobierno, salud, etc.)","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Micro agresiones","Falta de educacion, Costumbre familiar, Falta de cultura",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 1:34:09,Hombre,Universidad,Otro,28,Sí,Sí,Sí,"En el trabajo, La calle ","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Acosar, Abuso sexual, Micro agresiones","Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Nivel educativo, Nivel socio económico",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 1:39:45,Hombre,Universidad,Otro,25,Sí,Sí,Sí,"En la escuela, En alguna institución (gobierno, salud, etc.), transporte publico",Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia física, Nivel educativo, Falta de difusión",Tal vez,Enojo por que la violencia de genero se intensifico,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 1:40:35,Mujer,Universidad,Otro,23,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Nivel educativo, Nivel socio económico, Falta de difusión",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 2:07:43,Mujer,Universidad,Otro,20,Sí,Sí,No,En la escuela,Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Nivel educativo, Falta de difusión",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 2:17:35,Hombre,Universidad,Otro,20,Sí,Sí,Sí,"En el trabajo, En la escuela, En alguna institución (gobierno, salud, etc.)","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Religión, Costumbre familiar, Falta de cultura",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 8:44:26,Hombre,Universidad,Azcapotzalco,20,Sí,Sí,Sí,En la calle,Todas las anteriores,"Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Apariencia física, Nivel educativo",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 9:50:52,Mujer,Preparatoria,Miguel Hidalgo,20,Sí,Sí,Sí,"En la familia, En la escuela, Calle",Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades",Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 10:08:26,Mujer,Preparatoria,Otro,21,Sí,Sí,Sí,En la escuela,Todas las anteriores,Falta de educacion,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 10:09:09,Hombre,Preparatoria,Gustavo A. Madero,20,Sí,Sí,Sí,"En la familia, En la escuela",Todas las anteriores,Falta de educacion,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 10:16:26,Mujer,Preparatoria,Azcapotzalco,19,Sí,Sí,Sí,"En la familia, En la escuela",Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Apariencia física",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 10:16:32,Mujer,Preparatoria,Xochimilco,21,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Apariencia física",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 10:23:14,Mujer,Secundaria,Xochimilco,50,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Costumbre familiar, Falta de cultura, Apariencia física",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 10:23:25,Mujer,Secundaria,Xochimilco,50,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Costumbre familiar, Falta de cultura, Apariencia física",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 11:01:06,Mujer,Universidad,Cuauhtémoc,21,Sí,Sí,No,Ninguno,Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 11:11:02,Mujer,Preparatoria,Xochimilco,21,Tal vez,Sí,Sí,En la familia,Todas las anteriores,Falta de educacion,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 12:51:44,Mujer,Universidad,Gustavo A. Madero,20,Sí,Sí,Sí,"En la familia, En la escuela",Todas las anteriores,"Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Falta de difusión",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 12:52:24,Hombre,Secundaria,Gustavo A. Madero,15,Sí,Sí,Sí,En la escuela,Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia física, Falta de difusión",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 12:57:40,Hombre,Preparatoria,Otro,21,Sí,Sí,Sí,"En el trabajo, En la escuela, En alguna institución (gobierno, salud, etc.)",Todas las anteriores,Todas las anteriores,No,Indiferencia,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 13:24:39,Hombre,Universidad,Gustavo A. Madero,22,Sí,Sí,Sí,Todas las anteriores,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Humillar, Abuso sexual, Micro agresiones","Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia física, Falta de difusión",Sí,Indiferencia,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 13:56:28,Mujer,Universidad,Gustavo A. Madero,20,Sí,Sí,Sí,"En la familia, En la escuela, En alguna institución (gobierno, salud, etc.)","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia física",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 13:57:37,Mujer,Universidad,Gustavo A. Madero,22,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 14:00:50,Hombre,Universidad,Gustavo A. Madero,21,Sí,Sí,No,Ninguno,Todas las anteriores,"Falta de educacion, Costumbre familiar, Nivel educativo",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 14:01:47,Mujer,Universidad,Gustavo A. Madero,20,Sí,Sí,Sí,"En la familia, En la escuela",Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 14:10:40,Mujer,Universidad,Coyoacán,22,Sí,Sí,No,Ninguno,Todas las anteriores,Por el sistema patriarcal que se ejerce en la sociedad,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 14:11:37,Mujer,Preparatoria,Gustavo A. Madero,20,Sí,Sí,Tal vez,En la escuela,Todas las anteriores,"Falta de educacion, Falta de cultura, Negligencia por parte de las autoridades, Apariencia física, Nivel educativo, Nivel socio económico",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 14:14:29,Mujer,Universidad,Otro,21,Sí,Sí,Tal vez,En la escuela,Todas las anteriores,"Religión, Costumbre familiar, Negligencia por parte de las autoridades, Falta de difusión",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 14:15:50,Mujer,Universidad,Coyoacán,20,Sí,Sí,Tal vez,Todas las anteriores,Todas las anteriores,Todas las anteriores,Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 14:16:11,Hombre,Preparatoria,Venustiano Carranza,18,Sí,Sí,No,Ninguno,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual","Falta de educacion, Religión, Costumbre familiar, Negligencia por parte de las autoridades, Falta de difusión",No,Indiferencia,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 14:23:09,Mujer,Preparatoria,Benito Juárez,19,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Falta de educacion, Falta de cultura, Negligencia por parte de las autoridades, Nivel educativo, Nivel socio económico",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 14:24:53,Mujer,Preparatoria,Otro,18,Sí,Sí,Sí,"En la familia, En la escuela, En alguna institución (gobierno, salud, etc.)",Todas las anteriores,Todas las anteriores,Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 14:35:57,Mujer,Universidad,Gustavo A. Madero,20,Sí,Sí,Sí,"En la escuela, Calle",Todas las anteriores,"Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 14:46:32,Mujer,Preparatoria,Cuauhtémoc,19,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Religión, Negligencia por parte de las autoridades",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 14:50:00,Mujer,Preparatoria,Gustavo A. Madero,20,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 14:51:11,Hombre,Preparatoria,Gustavo A. Madero,19,Sí,Sí,Sí,"En la familia, En la escuela, Transporte público","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual","Falta de educacion, Religión, Falta de cultura",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 14:54:38,Mujer,Preparatoria,Otro,21,Sí,Sí,Sí,Todas las anteriores,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Religión, Costumbre familiar",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 15:06:52,Mujer,Universidad,Benito Juárez,18,Sí,Sí,Sí,"En la familia, En la escuela",Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Negligencia por parte de las autoridades, Nivel educativo, Nivel socio económico",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 15:19:53,Hombre,Universidad,Otro,22,Sí,Sí,Sí,"En la familia, En la escuela",Todas las anteriores,Falta de educacion,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 15:29:05,Mujer,Universidad,Gustavo A. Madero,18,Sí,Sí,Sí,En la escuela,Todas las anteriores,"Falta de educacion, Religión, Falta de cultura, Apariencia física, Nivel educativo, Nivel socio económico",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 15:34:22,Hombre,Preparatoria,Gustavo A. Madero,20,Sí,Sí,Tal vez,"En la escuela, En alguna institución (gobierno, salud, etc.)",Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 15:37:01,Hombre,Universidad,Miguel Hidalgo,20,Sí,Sí,Sí,En el trabajo,"Abuso verbal, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual","Falta de educacion, Religión, Costumbre familiar, Falta de cultura",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 15:39:46,Mujer,Universidad,Otro,18,Sí,Sí,Sí,En la escuela,Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Falta de difusión",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 15:40:49,Mujer,Universidad,Coyoacán,20,Sí,Sí,Tal vez,Todas las anteriores,Todas las anteriores,Todas las anteriores,Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 15:50:29,Mujer,Maestría,Iztacalco,26,Sí,Sí,Sí,"En la familia, En el trabajo, En la escuela",Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 16:36:29,Otro,Universidad,Gustavo A. Madero,20,Sí,Sí,Sí,"En la familia, En la escuela","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia física, Nivel educativo, Nivel socio económico, Falta de difusión, Todas las anteriores",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 16:39:37,Mujer,Universidad,Gustavo A. Madero,26,Sí,Sí,Sí,En el trabajo,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 17:13:38,Mujer,Universidad,Gustavo A. Madero,22,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,"Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia física",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 17:25:52,Hombre,Universidad,Cuauhtémoc,18,Prefiero no contestar,Sí,Sí,En medios de comunicación,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual","Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Apariencia física, Nivel educativo, Nivel socio económico, Falta de difusión",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 17:32:34,Mujer,Universidad,Otro,20,Sí,Sí,No,Ninguno,Todas las anteriores,"Falta de educacion, Costumbre familiar, Apariencia física",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 17:44:47,Hombre,Preparatoria,Gustavo A. Madero,19,Sí,Sí,Tal vez,"En el trabajo, En la escuela","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar","Falta de educacion, Falta de difusión",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 17:54:43,Mujer,Universidad,Coyoacán,20,Sí,Sí,Tal vez,Todas las anteriores,Todas las anteriores,Todas las anteriores,Tal vez,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 18:27:20,Mujer,Universidad,Otro,19,Sí,Sí,Sí,"En la familia, En la escuela, En alguna institución (gobierno, salud, etc.)","Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Falta de cultura, Negligencia por parte de las autoridades",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 20:30:30,Mujer,Universidad,Gustavo A. Madero,25,Sí,Sí,No,Ninguno,Todas las anteriores,"Falta de educacion, Falta de cultura, Negligencia por parte de las autoridades, Falta de difusión",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 22:02:16,Mujer,Universidad,Gustavo A. Madero,20,Sí,Sí,No,Ninguno,"Abuso verbal, Golpear, empujar, Agredir psicológicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriores","Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia física, Nivel socio económico",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 22:16:06,Mujer,Preparatoria,Iztapalapa,20,Sí,Sí,Sí,"En la familia, En alguna institución (gobierno, salud, etc.)",Micro agresiones,"Falta de educacion, Religión, Costumbre familiar, Falta de cultura, Apariencia física, Nivel educativo, Nivel socio económico",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 23:09:11,Mujer,Preparatoria,Xochimilco,20,Sí,Sí,No,Ninguno,"Abuso verbal, Agredir psicológicamente, Menospreciar, Humillar",Falta de cultura,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2021 23:50:35,Hombre,Universidad,Miguel Hidalgo,30,Sí,Sí,Sí,En la calle,Abuso verbal,"Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Nivel educativo, Nivel socio económico",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2021 0:43:49,Mujer,Universidad,Gustavo A. Madero,22,Sí,Sí,Sí,Todas las anteriores,Todas las anteriores,Todas las anteriores,Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2021 7:35:06,Mujer,Preparatoria,Álvaro Obregón,19,Sí,Sí,Sí,En el trabajo,Todas las anteriores,Todas las anteriores,No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2021 7:57:38,Hombre,Universidad,Cuauhtémoc,23,Sí,Sí,Sí,"En la escuela, En la calle",Todas las anteriores,"Falta de educacion, Religión, Falta de cultura",No,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2021 9:10:23,Mujer,Universidad,Benito Juárez,18,Sí,Sí,Sí,"En la familia, En la escuela",Todas las anteriores,"Falta de educacion, Religión, Costumbre familiar, Negligencia por parte de las autoridades, Nivel educativo, Nivel socio económico",Sí,Me importa,,,,,,,,,,,,,,,,,,,,,,,,,
